year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2014,"California","04000US06","Phlebotomists","319097","Female","2",8013,787.931,40256.4,3833.82
2014,"California","04000US06","Firstline supervisors of correctional officers","331011","Male","1",4080,564.045,86542.1,5133.73
2014,"California","04000US06","Firstline supervisors of correctional officers","331011","Female","2",1998,429.81,66853.8,6633.38
2014,"California","04000US06","Firstline supervisors of police & detectives","331012","Male","1",8817,983.794,115884.0,4302.31
2014,"California","04000US06","Firstline supervisors of police & detectives","331012","Female","2",2489,469.163,94100.6,9035.51
2014,"California","04000US06","Firstline supervisors of fire fighting & prevention workers","331021","Male","1",6452,616.446,116139.0,4827.46
2014,"California","04000US06","Firstline supervisors of fire fighting & prevention workers","331021","Female","2",433,171.934,90891.1,14689.4
2014,"California","04000US06","Firstline supervisors of protective service workers, all other","331099","Male","1",7649,792.069,63211.4,4673.92
2014,"California","04000US06","Firstline supervisors of protective service workers, all other","331099","Female","2",2335,450.818,59528.1,7869.02
2014,"California","04000US06","Firefighters","332011","Male","1",28609,1417.15,91957.9,2714.96
2014,"California","04000US06","Firefighters","332011","Female","2",1342,286.383,90575.1,8669.08
2014,"California","04000US06","Fire inspectors","332020","Male","1",1499,358.087,70424.9,6789.93
2014,"California","04000US06","Fire inspectors","332020","Female","2",386,178.382,58770.5,9441.15
2014,"California","04000US06","Bailiffs, correctional officers, & jailers","333010","Male","1",28604,1801.56,74010.1,1687.35
2014,"California","04000US06","Bailiffs, correctional officers, & jailers","333010","Female","2",7807,984.531,63739.7,3055.97
2014,"California","04000US06","Detectives & criminal investigators","333021","Male","1",9197,1008.37,95621.5,2896.03
2014,"California","04000US06","Detectives & criminal investigators","333021","Female","2",4244,705.408,77819.8,4399.58
2014,"California","04000US06","Police officers","333050","Male","1",66516,2479.62,86715.1,1421.17
2014,"California","04000US06","Police officers","333050","Female","2",11283,1035.92,73641.9,3154.76
2014,"California","04000US06","Animal control workers","339011","Male","1",750,255.13,54097.2,6065.38
2014,"California","04000US06","Animal control workers","339011","Female","2",612,222.717,48939.0,6831.44
2014,"California","04000US06","Private detectives & investigators","339021","Male","1",5237,810.846,79853.5,7792.51
2014,"California","04000US06","Private detectives & investigators","339021","Female","2",3599,507.594,67450.9,4334.99
2014,"California","04000US06","Security guards & gaming surveillance officers","339030","Male","1",108254,3403.1,36703.9,992.891
2014,"California","04000US06","Security guards & gaming surveillance officers","339030","Female","2",22051,1268.48,35365.4,1707.32
2014,"California","04000US06","Crossing guards","339091","Male","1",2238,429.136,42060.4,10587.3
2014,"California","04000US06","Crossing guards","339091","Female","2",2690,442.315,41782.2,15181.1
2014,"California","04000US06","Transportation security screeners","339093","Male","1",2857,570.438,48353.5,4091.99
2014,"California","04000US06","Transportation security screeners","339093","Female","2",1300,314.958,46390.2,4838.89
2014,"California","04000US06","Chefs & head cooks","351011","Male","1",37617,1888.02,36493.3,1183.77
2014,"California","04000US06","Chefs & head cooks","351011","Female","2",8431,868.734,31742.5,2148.36
2014,"California","04000US06","Firstline supervisors of food preparation & serving workers","351012","Male","1",26512,1458.31,37185.0,1702.89
2014,"California","04000US06","Firstline supervisors of food preparation & serving workers","351012","Female","2",32132,1781.59,28726.2,1428.56
2014,"California","04000US06","Cooks","352010","Male","1",160184,4482.51,24728.4,446.285
2014,"California","04000US06","Cooks","352010","Female","2",96519,3136.19,21311.3,507.085
2014,"California","04000US06","Food preparation workers","352021","Male","1",49970,1981.22,22937.6,1234.52
2014,"California","04000US06","Food preparation workers","352021","Female","2",64335,2807.58,19766.7,626.608
2014,"California","04000US06","Bartenders","353011","Male","1",20969,1499.13,32086.2,1630.82
2014,"California","04000US06","Bartenders","353011","Female","2",19235,1621.27,27250.9,1511.17
2014,"California","04000US06","Combined food preparation & serving workers, including fast food","353021","Male","1",10510,1169.02,31225.2,10056.0
2014,"California","04000US06","Combined food preparation & serving workers, including fast food","353021","Female","2",17571,1135.3,21709.9,1924.62
2014,"California","04000US06","Counter attendants, cafeteria, food concession, & coffee shop","353022","Male","1",6657,785.721,18630.6,3874.98
2014,"California","04000US06","Counter attendants, cafeteria, food concession, & coffee shop","353022","Female","2",10559,1004.8,17396.7,1450.94
2014,"California","04000US06","Waiters & waitresses","353031","Male","1",83247,2522.47,28579.5,1010.24
2014,"California","04000US06","Waiters & waitresses","353031","Female","2",148341,4067.85,23540.6,642.191
2014,"California","04000US06","Food servers, nonrestaurant","353041","Male","1",7918,817.428,26344.2,2198.7
2014,"California","04000US06","Food servers, nonrestaurant","353041","Female","2",11549,912.363,25983.2,1862.96
2014,"California","04000US06","Dishwashers","359021","Male","1",28761,1655.92,18819.2,1139.45
2014,"California","04000US06","Dishwashers","359021","Female","2",6293,791.501,19504.3,1349.4
2014,"California","04000US06","Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Male","1",5376,769.641,25061.1,4786.51
2014,"California","04000US06","Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Female","2",26829,1608.17,21102.4,2304.26
2014,"California","04000US06","Firstline supervisors of housekeeping & janitorial workers","371011","Male","1",11517,978.31,49286.3,2274.92
2014,"California","04000US06","Firstline supervisors of housekeeping & janitorial workers","371011","Female","2",6494,852.535,38852.2,3596.08
2014,"California","04000US06","Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Male","1",11181,906.112,46129.2,2196.11
2014,"California","04000US06","Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Female","2",742,258.255,49148.7,9455.79
2014,"California","04000US06","Maids & housekeeping cleaners","372012","Male","1",19960,1401.57,27781.7,1219.22
2014,"California","04000US06","Maids & housekeeping cleaners","372012","Female","2",125487,2992.44,21850.7,485.143
2014,"California","04000US06","Pest control workers","372021","Male","1",8519,845.222,40452.3,2778.43
2014,"California","04000US06","Pest control workers","372021","Female","2",408,193.964,31317.3,7429.58
2014,"California","04000US06","Grounds maintenance workers","373010","Male","1",144685,4227.87,25720.1,440.004
2014,"California","04000US06","Grounds maintenance workers","373010","Female","2",6815,933.487,24012.2,2038.17
2014,"California","04000US06","Firstline supervisors of gaming workers","391010","Male","1",4163,725.95,56332.9,6314.27
2014,"California","04000US06","Firstline supervisors of gaming workers","391010","Female","2",2688,451.804,55562.9,9026.06
2014,"California","04000US06","Firstline supervisors of personal service workers","391021","Male","1",6166,753.991,56388.5,5430.7
2014,"California","04000US06","Firstline supervisors of personal service workers","391021","Female","2",6797,711.504,39792.9,4169.69
2014,"California","04000US06","Animal trainers","392011","Male","1",1555,311.895,33516.7,5190.26
2014,"California","04000US06","Animal trainers","392011","Female","2",2447,479.482,33348.4,7151.31
2014,"California","04000US06","Nonfarm animal caretakers","392021","Male","1",6388,829.791,27235.7,2804.1
2014,"California","04000US06","Nonfarm animal caretakers","392021","Female","2",12137,1121.44,28186.3,2489.52
2014,"California","04000US06","Gaming services workers","393010","Male","1",7572,780.464,36923.1,2154.54
2014,"California","04000US06","Gaming services workers","393010","Female","2",7282,728.587,35963.2,2166.89
2014,"California","04000US06","Motion picture projectionists","393021","Male","1",1363,381.4,37207.0,11411.3
2014,"California","04000US06","Motion picture projectionists","393021","Female","2",457,205.065,23335.1,10372.0
2014,"California","04000US06","Ushers, lobby attendants, & ticket takers","393031","Male","1",3449,472.343,29353.3,10834.4
2014,"California","04000US06","Ushers, lobby attendants, & ticket takers","393031","Female","2",2310,402.752,24259.2,5666.13
2014,"California","04000US06","Miscellaneous entertainment attendants & related workers","393090","Male","1",12990,1091.46,30517.4,2792.02
2014,"California","04000US06","Miscellaneous entertainment attendants & related workers","393090","Female","2",12493,1051.45,30075.1,2888.77
2014,"California","04000US06","Morticians, undertakers, & funeral directors","394031","Male","1",1336,313.301,64972.6,14480.4
2014,"California","04000US06","Morticians, undertakers, & funeral directors","394031","Female","2",772,261.163,36644.8,5987.33
2014,"California","04000US06","Barbers","395011","Male","1",4665,770.23,27871.8,3146.26
2014,"California","04000US06","Barbers","395011","Female","2",1798,482.807,20310.3,2672.99
2014,"California","04000US06","Hairdressers, hairstylists, & cosmetologists","395012","Male","1",6535,861.18,49094.2,10866.5
2014,"California","04000US06","Hairdressers, hairstylists, & cosmetologists","395012","Female","2",49238,1665.65,26894.7,1108.83
2014,"California","04000US06","Miscellaneous personal appearance workers","395090","Male","1",2681,422.505,30030.2,4920.63
2014,"California","04000US06","Miscellaneous personal appearance workers","395090","Female","2",32141,1551.43,26146.1,4051.87
2014,"California","04000US06","Baggage porters, bellhops, & concierges","396010","Male","1",6631,798.138,28107.8,2135.44
2014,"California","04000US06","Baggage porters, bellhops, & concierges","396010","Female","2",1866,394.103,32788.0,5490.37
2014,"California","04000US06","Tour & travel guides","397010","Male","1",2720,479.818,31445.1,4649.6
2014,"California","04000US06","Tour & travel guides","397010","Female","2",2550,438.22,24432.6,4863.4
2014,"California","04000US06","Childcare workers","399011","Male","1",10864,1020.15,30250.2,3465.05
2014,"California","04000US06","Childcare workers","399011","Female","2",97700,2630.44,24005.6,974.074
2014,"California","04000US06","Personal care aides","399021","Male","1",43779,1948.92,25161.1,1731.93
2014,"California","04000US06","Personal care aides","399021","Female","2",187802,3059.16,23295.0,587.027
2014,"California","04000US06","Recreation & fitness workers","399030","Male","1",17816,1323.25,43215.7,2795.29
2014,"California","04000US06","Recreation & fitness workers","399030","Female","2",28268,1599.92,35664.9,3523.46
2014,"California","04000US06","Residential advisors","399041","Male","1",1478,331.743,34403.3,10163.4
2014,"California","04000US06","Residential advisors","399041","Female","2",2732,420.687,28411.4,2611.03
2014,"California","04000US06","Personal care & service workers, all other ","399099","Male","1",7007,786.18,29199.5,3475.28
2014,"California","04000US06","Personal care & service workers, all other ","399099","Female","2",4068,650.793,25513.1,4424.03
2014,"California","04000US06","Firstline supervisors of retail sales workers","411011","Male","1",157078,3941.59,61402.3,1266.28
2014,"California","04000US06","Firstline supervisors of retail sales workers","411011","Female","2",125225,3393.39,46534.4,1263.62
2014,"California","04000US06","Firstline supervisors of nonretail sales workers","411012","Male","1",86566,2844.42,91107.8,2777.96
2014,"California","04000US06","Firstline supervisors of nonretail sales workers","411012","Female","2",38779,1788.04,74459.1,2990.3
